Brightness,Greenness,Wetness,Label
1826.8417,-292.9769,-1685.9894,1
1860.9989,-279.814,-1753.6216,1
1444.7434,-156.2772,-1380.9348,1
1381.236,-201.0461,-1251.2068,1
1302.276,-250.4368,-1212.8068,1
1225.4767,-216.6866,-1174.1934,1
1602.9191,-300.6351,-1390.06,1
1724.0703,-315.6766,-1590.6243,1
1642.8654,-223.0454,-1443.3518,1
1790.7356,-197.6898,-1537.5209,1
1803.5143,-123.9214,-1564.627,1
1472.2207,-119.8174,-1212.1721,1
1600.0736,-209.1334,-1411.0714,1
1501.6714,-219.3794,-1439.0764,1
1681.0153,-256.8921,-1474.539,1
1665.8804,-252.7192,-1485.353,1
1834.8336,-276.5862,-1570.2987,1
1756.6965,-269.9237,-1592.1376,1
1682.2032,-315.8219,-1401.3328,1
1646.4124,-363.5965,-1581.2994,1
1780.3907,-267.624,-1630.0927,1
1511.3679,-229.9961,-1530.0594,1
1838.9193,-292.3937,-1663.7675,1
1930.6104,-338.7338,-1766.4531,1
1979.336,-311.2681,-1851.484,1
1982.1664,-313.3231,-1812.8345,1
1854.924,-168.8444,-1561.785,1
1732.4926,-199.7276,-1500.2872,1
1995.1713,-296.3856,-1857.5342,1
2068.8691,-320.9773,-1883.6239,1
1868.4309,-312.9875,-1711.1909,1
1661.4458,-308.2405,-1581.4795,1
1655.139,-339.7645,-1500.0537,1
1694.6813,-294.3275,-1543.9023,1
1678.6257,-234.3053,-1532.2915,1
1796.7773,-274.947,-1670.1328,1
1841.2733,-326.2774,-1735.2024,1
1529.2704,-207.7767,-1385.8632,1
1366.157,-233.338,-1367.6788,1
1579.4874,-185.4484,-1379.752,1
1552.94,-206.6914,-1396.9705,1
1641.4807,-257.8808,-1480.8148,1
1648.9678,-292.6615,-1555.8181,1
1705.0328,-287.4013,-1590.1528,1
1677.4386,-249.6623,-1518.9545,1
1627.1261,-247.5667,-1468.2578,1
1787.5687,-271.237,-1621.2917,1
1772.0726,-275.276,-1676.205,1
1676.7125,-195.7975,-1566.1337,1
1780.3845,-328.4563,-1674.033,1
1437.1025,-226.8843,-1374.316,1
1317.5476,-203.1918,-1233.9991,1
1542.0465,-291.3164,-1446.3705,1
1452.4102,-184.3245,-1343.524,1
1513.1794,-128.7547,-1266.1136,1
1891.8926,-244.1984,-1684.1857,1
2171.2449,-211.5085,-1946.3464,1
1915.059,-130.1086,-1588.2373,1
1678.0754,-222.7928,-1569.9467,1
1602.878,-192.7993,-1389.5448,1
1492.7686,-149.6259,-1261.2509,1
1608.7601,-173.8939,-1456.862,1
1816.7798,-231.2831,-1629.6622,1
1916.4358,-346.1619,-1759.4988,1
1693.1676,-261.5441,-1480.1068,1
1463.5635,-209.0163,-1357.1477,1
1613.1342,-204.9954,-1460.1864,1
1689.1486,-255.4102,-1519.7148,1
2065.3728,-273.8204,-1756.3553,1
1761.4327,-257.8394,-1630.6239,1
2053.5024,-286.1848,-1851.8806,1
2132.0842,-325.2194,-1923.5675,1
2076.8936,-325.6681,-1886.1497,1
1855.1389,-242.7305,-1627.6082,1
1692.0684,-196.2657,-1528.9642,1
1951.2324,-309.817,-1769.1993,1
2080.2437,-388.3587,-1998.333,1
1985.2638,-364.4067,-1825.0374,1
1710.0112,-271.6486,-1610.576,1
1708.6189,-305.6748,-1595.8256,1
1804.2299,-361.801,-1707.6554,1
1758.6527,-343.2392,-1681.0208,1
1623.4124,-204.781,-1364.8027,1
1789.8846,-302.1065,-1706.843,1
1917.0192,-250.3673,-1766.4604,1
1577.4253,-260.3475,-1470.0983,1
1666.1501,-312.5151,-1590.7483,1
1666.13,-201.9337,-1426.5876,1
1331.075,-170.7433,-1232.3632,1
1528.5027,-251.2254,-1406.5251,1
1711.2258,-323.7773,-1606.4707,1
1849.5295,-326.0101,-1669.1158,1
1949.3827,-325.0518,-1731.8563,1
1697.399,-297.7299,-1587.7511,1
1718.4546,-236.2775,-1484.3077,1
1664.456,-224.5426,-1543.9313,1
1996.538,-227.7186,-1839.5161,1
1943.6654,-308.6242,-1796.2751,1
1402.2491,-120.9251,-1238.6154,1
1405.0178,-229.8852,-1319.919,1
1582.8019,-325.3415,-1505.4545,1
1466.0435,-202.4717,-1259.107,1
1646.1814,-238.0278,-1434.2103,1
1974.976,-218.104,-1700.5195,1
2110.088,-263.6873,-1934.7794,1
1800.3156,-80.0227,-1508.9191,1
1914.685,-188.0277,-1632.6208,1
1822.2864,-213.4878,-1532.4258,1
1553.6838,-236.3777,-1364.3944,1
1797.2157,-312.6589,-1610.2855,1
1688.6003,-194.2499,-1461.3123,1
1716.5468,-247.7755,-1599.6206,1
1594.9055,-183.1891,-1388.9078,1
1527.0715,-244.9126,-1453.2637,1
1724.5914,-236.989,-1476.1523,1
1876.9146,-311.1851,-1768.549,1
1898.1969,-254.3184,-1718.1127,1
1608.0864,-261.399,-1504.0483,1
1840.4109,-284.9998,-1658.4316,1
1978.5201,-279.122,-1781.2548,1
1999.5365,-259.4736,-1810.3955,1
1801.207,-250.4121,-1663.6392,1
1527.6709,-175.4677,-1361.9578,1
1772.7306,-255.8552,-1630.0272,1
2118.3137,-371.8251,-2011.9055,1
2030.0978,-346.4763,-1917.7961,1
1898.391,-395.1793,-1860.5146,1
1728.8168,-267.5935,-1609.3257,1
1896.8002,-400.6786,-1791.6471,1
1910.9915,-350.7293,-1830.3312,1
1732.5386,-287.4039,-1623.2083,1
1652.9218,-249.2096,-1505.65,1
2045.4949,-433.8241,-1968.4788,1
1776.1307,-184.1235,-1526.4244,1
1520.4844,-251.7865,-1445.953,1
1761.3207,-258.5961,-1547.9314,1
1566.833,-132.9961,-1358.3954,1
1571.7906,-268.7686,-1369.4644,1
1508.7872,-276.5279,-1425.3665,1
1489.4941,-195.4665,-1365.1348,1
1751.6285,-273.7425,-1623.7167,1
1595.562,-226.6866,-1436.3673,1
1361.608,-206.405,-1290.0719,1
1521.2592,-228.2966,-1403.8566,1
1436.7455,-191.7912,-1322.5159,1
1591.6249,-134.8967,-1307.2102,1
1695.5653,-238.0119,-1582.6282,1
1479.2761,-142.1242,-1367.9207,1
1645.3105,-345.0033,-1602.0898,1
1541.1718,-218.1017,-1361.8801,1
1457.0618,-201.6262,-1344.9722,1
1846.724,-386.2731,-1755.1444,1
1767.8535,-67.9715,-1493.3352,1
2019.708,-227.7941,-1863.8593,1
1735.1447,-100.2441,-1572.7571,1
1561.077,-53.5807,-1342.322,1
1469.0142,-153.6687,-1225.4458,1
1524.2826,-157.9724,-1330.5461,1
1866.1616,-313.9701,-1769.1534,1
1633.1913,-157.2474,-1440.3789,1
1842.6675,-298.3065,-1691.1263,1
1790.0627,-343.1944,-1702.1494,1
1504.918,-256.3241,-1356.4344,1
1574.3545,-175.3128,-1405.4426,1
1754.0182,-330.1539,-1624.9279,1
1627.7645,-217.1985,-1487.5153,1
1546.1805,-326.0449,-1520.1833,1
1595.9723,-248.4725,-1456.7883,1
1708.7096,-233.2456,-1542.4996,1
1746.765,-224.4132,-1629.2769,1
1743.7451,-236.7502,-1545.7345,1
1533.9781,-182.8994,-1411.8243,1
1586.0084,-185.7035,-1402.571,1
2070.2527,-369.8074,-1968.8031,1
2100.6216,-349.1971,-1999.705,1
1900.871,-260.4727,-1718.4207,1
1901.5839,-381.3091,-1786.7454,1
1885.7235,-384.8952,-1754.6166,1
1944.7177,-370.6393,-1875.2927,1
1930.1176,-352.9174,-1840.414,1
1529.9261,-222.0702,-1442.0667,1
1708.9873,-273.7235,-1660.0078,1
2016.1368,-350.5494,-1931.5099,1
1565.2415,-185.9694,-1464.6458,1
1509.9188,-301.7644,-1419.4513,1
1607.8749,-229.8183,-1503.2045,1
1722.3766,-262.1924,-1576.2657,1
1871.7821,-350.1422,-1677.2982,1
1527.3331,-252.4658,-1439.0615,1
1450.6503,-240.3838,-1344.382,1
1559.6823,-272.3429,-1491.946,1
1505.9308,-201.5539,-1402.2747,1
1625.2177,-344.1872,-1462.075,1
1548.6786,-274.5001,-1417.7188,1
1554.0236,-195.1148,-1383.7891,1
1624.2002,-242.2342,-1417.3027,1
1528.333,-236.3339,-1503.2874,1
1800.0173,-213.1049,-1596.4087,1
1822.2725,-337.4699,-1810.3835,1
1511.2639,-167.7982,-1346.2085,1
1914.8184,-349.6599,-1798.8569,1
2092.4075,-457.2135,-1969.8507,1
1874.2284,-237.0663,-1643.9192,1
2373.984,-254.2263,-2028.2015,1
2002.6547,-206.2778,-1802.7433,1
1373.7065,-106.3144,-1172.7137,1
1425.711,-157.3006,-1203.0148,1
1662.8684,-259.5458,-1537.2285,1
1852.8651,-364.3036,-1737.8627,1
1831.6365,-227.6166,-1576.4191,1
1975.959,-344.3305,-1866.8857,1
1663.2728,-321.7127,-1585.7125,1
1314.0541,-135.3323,-1244.5826,1
1639.3145,-365.3821,-1595.379,1
1497.6804,-223.4473,-1406.0337,1
1578.955,-297.125,-1489.555,1
1414.9379,-331.2113,-1390.6298,1
1294.3645,-176.7744,-1147.7784,1
1449.2487,-208.5955,-1391.0768,1
1611.3237,-197.5369,-1427.0361,1
1636.0677,-216.476,-1499.1818,1
1733.8539,-243.8607,-1535.3112,1
1725.8042,-248.3025,-1471.9019,1
1697.9667,-236.1962,-1493.6432,1
1830.7216,-250.0125,-1646.3225,1
1969.0955,-238.4733,-1791.0978,1
1943.6797,-235.4228,-1792.9327,1
1929.8726,-206.3239,-1651.2908,1
1705.3312,-252.9148,-1649.784,1
1725.6234,-286.8699,-1594.7443,1
1752.2451,-240.9661,-1591.6934,1
1651.5012,-254.2171,-1572.8578,1
1495.839,-248.9799,-1412.9939,1
1836.1152,-394.5635,-1813.6155,1
1861.6941,-295.8646,-1799.0032,1
1652.2557,-279.808,-1569.5247,1
1769.4111,-269.4016,-1647.7635,1
1904.0314,-410.7802,-1759.3905,1
1711.8551,-232.3073,-1521.6105,1
1729.4482,-281.1166,-1597.2964,1
1583.2499,-242.0211,-1385.0717,1
1731.508,-290.5678,-1586.5898,1
1850.0786,-440.5748,-1766.4807,1
1635.8007,-254.8132,-1514.5868,1
1601.1266,-358.5418,-1513.8188,1
1364.6482,-257.2124,-1282.8573,1
1465.6371,-225.718,-1290.6241,1
1585.7004,-289.9532,-1432.7874,1
1575.9045,-251.619,-1473.0641,1
1688.6918,-201.8615,-1538.3972,1
1686.8549,-174.3899,-1540.3757,1
1857.3206,-256.5083,-1642.4216,1
2167.4336,-315.8459,-2045.3467,1
2109.9634,-277.2827,-1956.3093,1
2062.652,-260.8425,-1987.807,1
2387.958,-254.0177,-2113.356,1
1933.7299,-153.9408,-1657.445,1
1345.6993,-119.7651,-1117.9,1
1438.7438,-169.6438,-1234.8981,1
1801.3674,-270.9075,-1631.6958,1
1749.1333,-282.4095,-1626.6011,1
1787.9283,-238.4678,-1594.1191,1
1894.5592,-314.8028,-1760.3948,1
1572.4581,-267.6241,-1500.9419,1
1698.3798,-269.7417,-1546.3484,1
1695.0092,-414.7391,-1736.0042,1
1495.692,-265.4,-1414.2874,1
1480.9153,-312.4408,-1441.5358,1
1452.0563,-243.3359,-1383.3187,1
1657.8785,-273.7674,-1487.4053,1
1659.602,-276.0796,-1545.1978,1
1795.5773,-284.3106,-1623.2256,1
1717.8358,-231.0831,-1583.5209,1
1837.1937,-231.191,-1612.6965,1
1958.0414,-399.6451,-1671.7562,1
1895.8953,-269.1155,-1643.2012,1
1803.2255,-150.2144,-1474.4595,1
1782.46,-201.1521,-1553.2864,1
1680.0657,-180.3751,-1518.4294,1
1716.885,-181.9421,-1508.4099,1
1802.8287,-245.7843,-1611.5845,1
1705.2714,-267.1811,-1569.4247,1
1597.5552,-218.902,-1391.9418,1
1628.5325,-248.3737,-1439.0793,1
1669.8396,-266.4606,-1557.5074,1
1758.1726,-285.6865,-1642.6544,1
1734.3431,-279.0557,-1602.6715,1
1622.648,-217.1165,-1483.0703,1
1825.0063,-247.0062,-1564.8157,1
1435.9989,-159.7141,-1289.3079,1
1368.6654,-99.5538,-1159.5708,1
1623.7585,-244.8218,-1499.445,1
1597.033,-246.7245,-1483.5697,1
1743.6404,-266.4651,-1619.0045,1
1760.9369,-326.2722,-1704.7761,1
1673.4172,-235.0859,-1564.6864,1
1493.4647,-308.3826,-1441.4913,1
1300.9788,-246.1938,-1169.7769,1
1376.7725,-245.5942,-1289.4866,1
1415.27,-242.5314,-1270.8651,1
1625.6841,-260.2714,-1459.5752,1
1904.1359,-280.2693,-1715.9972,1
1922.4131,-224.8522,-1697.0364,1
2013.2131,-306.6486,-1847.6191,1
2303.5771,-311.0285,-2125.9868,1
2129.5632,-241.8117,-1862.4528,1
1815.1943,-253.9098,-1583.7343,1
1583.3557,-66.5487,-1301.4554,1
1107.4854,-48.244,-935.5288,1
1104.0,-64.7303,-944.6525,1
1572.063,-222.7954,-1341.8014,1
1723.054,-234.2432,-1490.5002,1
1678.5889,-274.6452,-1504.8514,1
1787.1771,-254.5959,-1620.2363,1
1686.7816,-232.7882,-1530.1241,1
1604.9991,-264.9655,-1491.6685,1
1723.5387,-289.527,-1501.9495,1
1445.7339,-259.304,-1434.2823,1
1560.3369,-301.7411,-1442.2185,1
1556.6335,-352.3016,-1553.4412,1
1811.1982,-287.0624,-1514.6746,1
1910.9437,-335.8132,-1789.4451,1
1858.4314,-320.6631,-1727.5728,1
1794.4661,-304.3357,-1638.2456,1
1794.4661,-304.3357,-1638.2456,1
1951.2057,-318.8799,-1798.8738,1
1865.6028,-267.8226,-1643.0981,1
1810.4926,-189.661,-1558.446,1
1935.0847,-262.8299,-1657.1508,1
1952.9034,-260.3325,-1640.0529,1
1634.8403,-69.6808,-1315.628,1
1770.5637,-211.5246,-1502.6875,1
1701.0983,-164.3789,-1487.158,1
1746.996,-249.1266,-1544.165,1
1824.0825,-247.1234,-1614.7732,1
1720.0953,-265.1128,-1500.1146,1
1620.1963,-233.0356,-1449.6285,1
1672.033,-284.0422,-1534.7046,1
1735.564,-315.5025,-1672.7944,1
1768.2701,-250.5395,-1569.5306,1
1597.5446,-178.0652,-1444.8416,1
1704.8337,-292.3138,-1531.2137,1
1669.6718,-211.5644,-1512.56,1
1450.4713,-205.6703,-1284.305,1
1641.1978,-319.1811,-1548.7041,1
1828.5009,-309.486,-1658.5042,1
1829.6251,-340.587,-1718.7682,1
1845.1722,-304.8587,-1674.6063,1
1591.4977,-257.7843,-1504.4341,1
1604.4692,-226.7977,-1427.8351,1
1304.4823,-213.2868,-1243.3701,1
1266.7853,-240.5358,-1132.2933,1
1534.211,-339.2067,-1403.3315,1
1572.9967,-290.4026,-1452.602,1
1749.4102,-304.5328,-1594.1417,1
1966.758,-286.7073,-1756.3359,1
2045.613,-207.0188,-1802.2719,1
1867.2686,-306.1545,-1713.8007,1
1259.151,-108.2618,-1074.9368,1
1351.0199,-42.0545,-1125.0944,1
858.8534,-35.7543,-769.2379,1
896.2421,-34.197,-760.2522,1
1243.4822,-201.1251,-1084.6722,1
1431.1095,-183.4322,-1231.365,1
1752.0823,-206.6501,-1485.7501,1
1772.5554,-275.0789,-1583.0682,1
1669.3696,-193.5413,-1459.5479,1
1957.9305,-330.097,-1787.0016,1
1781.608,-283.608,-1601.1498,1
1631.156,-319.356,-1481.6759,1
1612.8113,-289.9828,-1422.9851,1
1598.815,-308.4795,-1537.0187,1
1735.1377,-345.959,-1655.643,1
1809.1213,-423.1121,-1842.0448,1
1825.135,-327.6935,-1616.4213,1
1675.4889,-273.1962,-1616.2698,1
1789.5854,-270.0588,-1608.4973,1
1851.3114,-298.3116,-1722.9578,1
1695.868,-209.4682,-1538.2535,1
1695.868,-209.4682,-1538.2535,1
1685.4315,-219.5643,-1489.7594,1
1696.524,-190.5955,-1480.2798,1
1810.689,-171.6227,-1532.7762,1
1823.6538,-177.8404,-1489.6737,1
1726.2332,-161.5618,-1440.9655,1
1800.0447,-195.5102,-1518.7773,1
1790.3724,-197.1627,-1496.4976,1
1763.459,-233.1578,-1559.2599,1
1696.9479,-230.339,-1486.2697,1
1600.1453,-206.6943,-1411.1873,1
1639.7263,-230.3594,-1429.1545,1
1678.7546,-289.551,-1589.4807,1
1650.2155,-244.5507,-1532.4363,1
1669.3878,-202.2115,-1466.3553,1
1666.0464,-182.2641,-1437.9802,1
1828.0052,-294.6444,-1611.4303,1
1793.8593,-290.7508,-1569.8608,1
1568.3469,-319.3245,-1502.5497,1
1598.909,-297.6231,-1578.2745,1
1758.0151,-263.7956,-1574.5446,1
1635.596,-307.0407,-1608.6439,1
1470.7534,-291.9108,-1403.5444,1
1286.6711,-193.1836,-1252.2239,1
1346.6385,-214.2427,-1294.5074,1
1260.2559,-217.4231,-1235.8687,1
1441.447,-275.3096,-1329.639,1
1647.0863,-351.6196,-1524.8729,1
1534.4468,-238.2748,-1432.868,1
1765.1207,-262.6687,-1629.096,1
2050.0781,-339.9276,-1910.3082,1
1972.5764,-260.1012,-1807.7354,1
1312.2258,-192.4084,-1267.5739,1
890.352,-52.0396,-784.625,1
1084.5447,-145.6787,-1017.8489,1
959.7915,-232.9713,-865.4231,1
1234.4083,-142.2314,-1019.3286,1
1365.34,-196.2485,-1175.6038,1
1303.5302,-81.4426,-1113.3634,1
1665.0925,-153.0684,-1437.9991,1
1594.3698,-212.0036,-1443.0308,1
1643.075,-156.0045,-1390.0035,1
1951.173,-374.4728,-1819.8795,1
1582.0647,-155.9877,-1421.7458,1
1702.8525,-377.4067,-1645.4104,1
1579.4156,-277.5199,-1467.1882,1
1649.2249,-282.9439,-1554.5499,1
1668.7545,-279.8774,-1626.0582,1
1618.2717,-332.9075,-1531.0481,1
1594.2026,-247.7898,-1534.0438,1
1466.5964,-278.4115,-1434.3698,1
1379.3303,-214.145,-1328.3398,1
1354.4908,-207.9005,-1235.636,1
1735.9135,-188.5536,-1527.3125,1
1516.801,-196.4324,-1410.5822,1
1552.0094,-238.8792,-1451.0898,1
1496.1252,-254.7091,-1437.7231,1
1496.1252,-254.7091,-1437.7231,1
1650.955,-233.3821,-1477.0845,1
1660.962,-184.7793,-1454.3475,1
1709.2646,-133.3668,-1441.3333,1
1728.5328,-182.1778,-1478.7444,1
1664.9664,-145.8836,-1342.3398,1
1668.7601,-169.821,-1434.6819,1
1718.1525,-185.747,-1450.5948,1
1755.5714,-254.288,-1515.9044,1
1685.186,-240.5291,-1432.1771,1
1769.456,-263.3805,-1600.7421,1
1775.4194,-292.4744,-1629.4438,1
1741.5,-215.5182,-1512.3347,1
1845.5304,-275.6601,-1636.0018,1
1736.3564,-192.2997,-1503.5336,1
1729.625,-257.3162,-1540.7766,1
1634.3813,-254.702,-1487.8389,1
1572.2819,-278.8798,-1468.7437,1
1582.1576,-346.4723,-1512.9159,1
1401.6586,-176.6279,-1285.455,1
1529.3514,-334.6324,-1527.6436,1
1517.0488,-254.3913,-1431.8145,1
1501.8137,-311.6042,-1388.7314,1
1501.7218,-332.5945,-1344.2698,1
1534.6283,-294.9904,-1496.486,1
1537.3647,-333.8592,-1452.7976,1
1400.3892,-215.5303,-1292.4896,1
1579.3627,-240.4048,-1489.6417,1
1951.4886,-346.1227,-1730.4,1
2112.0503,-337.5603,-1978.806,1
1977.9686,-326.7105,-1867.462,1
1352.2747,-228.6952,-1333.8064,1
1404.5594,-219.7556,-1160.0367,1
1554.8969,-293.0439,-1441.2045,1
1612.5059,-282.2746,-1423.3745,1
1681.6761,-290.547,-1463.539,1
1501.0204,-253.0575,-1381.9556,1
1546.3391,-204.752,-1275.5686,1
1809.5004,-303.3792,-1578.3066,1
1524.4698,-175.8492,-1340.894,1
1797.2806,-291.4289,-1597.2057,1
1854.2236,-312.1434,-1747.4255,1
1602.9445,-240.0975,-1493.6161,1
1853.1796,-389.4014,-1757.3405,1
1589.9438,-265.8239,-1527.2041,1
1754.2542,-361.9736,-1663.9128,1
1765.7322,-341.026,-1703.4312,1
1607.4984,-334.6462,-1591.5444,1
1614.5471,-282.8731,-1467.0668,1
1601.3724,-358.5521,-1508.8438,1
1548.5913,-384.6407,-1463.6918,1
1336.969,-230.0963,-1244.726,1
1649.653,-234.353,-1559.519,1
1606.9056,-309.8097,-1565.8811,1
1650.7627,-328.4869,-1576.4845,1
1432.7753,-282.2526,-1436.5427,1
1432.7753,-282.2526,-1436.5427,1
1546.1317,-232.7094,-1401.3569,1
1718.8651,-203.7969,-1429.3888,1
1874.8337,-298.8923,-1670.7551,1
1721.9657,-235.7131,-1462.9268,1
1629.9303,-192.8804,-1298.1945,1
1742.1934,-214.0397,-1470.8525,1
1943.3636,-310.0224,-1721.4486,1
1911.1393,-254.6409,-1649.4908,1
1722.9985,-214.2014,-1375.8419,1
1852.4541,-322.5075,-1681.0374,1
1866.6228,-342.3976,-1819.0321,1
2079.5977,-261.853,-1741.4302,1
1830.1086,-221.785,-1623.4377,1
1554.573,-200.3629,-1420.4493,1
1625.601,-276.8156,-1488.8009,1
1681.6427,-321.5453,-1569.3639,1
1724.4297,-323.7708,-1601.8478,1
1620.5558,-294.8476,-1498.0251,1
1500.4442,-267.1984,-1377.2722,1
1715.6704,-362.3814,-1588.503,1
1666.533,-273.0267,-1518.9279,1
1549.0415,-315.354,-1477.1289,1
1532.8853,-219.3633,-1395.7417,1
1784.625,-358.2763,-1708.8683,1
1634.2369,-296.9439,-1564.7339,1
1593.691,-259.9005,-1458.1945,1
1920.113,-321.3988,-1706.6802,1
1967.1844,-258.7024,-1796.4155,1
2194.5154,-321.9961,-1999.3982,1
2060.2007,-324.7504,-1930.5917,1
1624.2783,-243.6254,-1557.2788,1
1703.4163,-255.3021,-1472.9069,1
1500.7888,-224.3287,-1480.2513,1
1395.0876,-207.3451,-1288.0851,1
1424.1794,-261.524,-1386.7324,1
1685.7174,-294.2371,-1532.5127,1
1695.8146,-309.8853,-1523.7992,1
1595.5256,-260.3295,-1514.4568,1
1531.8322,-202.1143,-1392.6515,1
1733.1785,-315.796,-1652.5446,1
1785.7405,-284.6591,-1602.9302,1
1634.1782,-266.3139,-1539.122,1
1614.9565,-275.9203,-1511.1083,1
1408.028,-207.0351,-1282.4717,1
1569.7863,-280.4757,-1475.1927,1
1726.3654,-322.9938,-1680.0612,1
1686.8604,-302.9071,-1610.9373,1
1457.1106,-207.4734,-1353.2404,1
1342.0237,-208.0963,-1319.7712,1
1670.2485,-380.173,-1588.2944,1
1661.4757,-326.1914,-1577.6692,1
1624.8798,-196.1532,-1495.1501,1
1694.4633,-210.8044,-1546.6488,1
1823.2106,-304.7343,-1719.1667,1
1605.6425,-327.4693,-1515.1951,1
1498.5867,-224.07,-1442.6681,1
1498.5867,-224.07,-1442.6681,1
1629.1163,-208.6526,-1468.3376,1
1679.5857,-232.6674,-1475.7976,1
1631.3088,-197.5507,-1437.1298,1
1707.2242,-226.705,-1514.1924,1
1830.9536,-250.0609,-1619.694,1
1926.5205,-279.8532,-1701.1599,1
1740.0415,-268.9683,-1568.6064,1
1376.4944,-149.1836,-1217.6307,1
1585.9504,-217.2887,-1338.8541,1
1877.3116,-304.6649,-1689.4001,1
1830.1501,-201.7103,-1618.8569,1
1416.5305,-116.2262,-1255.381,1
1424.6907,-202.9245,-1287.5854,1
1569.4832,-226.0628,-1423.9423,1
1582.2599,-249.1631,-1456.6176,1
1595.0901,-259.9849,-1488.8242,1
1557.7866,-191.7867,-1348.4426,1
1784.2675,-302.5658,-1627.4653,1
1814.8204,-326.7161,-1720.4719,1
1586.7378,-268.753,-1526.0702,1
1521.4941,-266.4978,-1411.6128,1
1454.3066,-159.7826,-1251.3453,1
1568.3746,-206.7381,-1437.576,1
1573.8755,-209.3221,-1460.0854,1
1585.3282,-215.3654,-1479.9891,1
1868.3364,-246.8465,-1677.8688,1
1994.4854,-251.8244,-1875.1309,1
2235.227,-240.2019,-1982.2019,1
1977.1757,-263.6553,-1820.206,1
1365.2281,-78.6933,-1209.8307,1
1555.6931,-300.5825,-1423.6859,1
1548.2311,-210.844,-1386.8135,1
1661.2792,-354.2816,-1507.6134,1
1518.352,-276.5744,-1468.039,1
1700.6356,-256.6575,-1525.2747,1
1749.9625,-444.4708,-1685.322,1
1535.4036,-322.3924,-1522.6736,1
1508.6166,-269.5567,-1415.5653,1
1670.3772,-263.511,-1551.9396,1
1630.6742,-230.4421,-1507.7567,1
1591.276,-273.303,-1469.2611,1
1564.6187,-305.3663,-1505.2694,1
1763.5981,-356.6633,-1658.0303,1
1892.7391,-464.4549,-1699.9298,1
1531.78,-308.6162,-1474.643,1
1432.932,-235.8807,-1342.5698,1
1605.3425,-294.586,-1446.7195,1
1726.1597,-449.9714,-1641.0314,1
1728.1555,-337.942,-1650.8146,1
1789.0881,-313.908,-1615.8615,1
1678.2277,-293.8249,-1683.4285,1
1735.8997,-226.138,-1597.2964,1
1807.686,-268.9725,-1591.92,1
1708.2334,-176.3075,-1513.6226,1
1655.7085,-254.6327,-1521.0297,1
1650.0251,-292.1287,-1564.6055,1
1654.257,-254.5601,-1499.792,1
1654.257,-254.5601,-1499.792,1
1673.0059,-257.8479,-1464.6985,1
1734.3865,-303.9562,-1547.3005,1
1768.606,-249.9352,-1615.5892,1
1835.1558,-244.5617,-1625.2391,1
1675.6757,-205.707,-1476.1191,1
1494.3038,-248.7604,-1421.9457,1
1414.1711,-243.7535,-1383.4423,1
1671.7399,-279.2559,-1540.3,1
1954.0573,-304.0011,-1770.0858,1
1687.5797,-266.7499,-1448.8116,1
1443.6198,-199.9561,-1273.7058,1
1575.4011,-243.7485,-1417.6578,1
1679.7954,-266.5368,-1502.5371,1
1691.9946,-280.8042,-1587.6852,1
1719.3384,-336.9529,-1600.5764,1
1647.9316,-261.4184,-1525.502,1
1795.3412,-263.9087,-1595.975,1
1718.2874,-259.3449,-1579.0266,1
1408.4507,-243.7363,-1345.0721,1
1353.3469,-196.1037,-1220.6951,1
1293.3667,-185.441,-1249.0057,1
1444.2089,-192.8417,-1271.0316,1
1320.181,-201.0652,-1249.779,1
1607.2822,-278.4882,-1527.8529,1
1803.5632,-284.6499,-1663.2096,1
1997.4861,-297.7731,-1856.1874,1
2006.8557,-206.2302,-1833.5725,1
1674.6216,-211.4574,-1539.6501,1
1292.6807,-149.5046,-1170.8021,1
1527.2845,-275.8742,-1438.4207,1
1590.1277,-191.7324,-1463.1927,1
1810.8918,-377.2551,-1704.0662,1
1497.8844,-236.2704,-1361.1991,1
1750.8849,-230.8428,-1547.9471,1
2024.7773,-365.0118,-1921.6919,1
1878.3188,-369.9283,-1773.1772,1
1606.2335,-336.3685,-1466.4248,1
1743.6754,-357.3705,-1629.9218,1
1729.9033,-324.5123,-1587.1383,1
1690.798,-298.1691,-1529.8767,1
1730.9905,-390.5914,-1738.4053,1
1603.5818,-241.577,-1496.7013,1
1674.5232,-303.8075,-1627.3691,1
1639.9976,-344.8834,-1563.8198,1
1621.0453,-367.4991,-1570.1443,1
1442.8827,-195.8467,-1381.6769,1
1708.7753,-296.0339,-1596.5529,1
1887.9901,-377.951,-1756.4384,1
1667.5526,-290.2822,-1529.3855,1
1710.9027,-335.3757,-1636.4113,1
1601.5757,-251.4359,-1491.9427,1
1735.0697,-359.473,-1661.9252,1
1436.7368,-106.9996,-1314.2238,1
1643.9384,-226.7887,-1484.1178,1
1774.4814,-285.1256,-1584.3492,1
1688.5731,-279.977,-1597.7386,1
1695.3466,-238.051,-1562.319,1
1717.3297,-234.5644,-1540.2566,1
1717.3297,-234.5644,-1540.2566,1
1656.8542,-268.4524,-1515.3127,1
1677.4688,-207.5221,-1530.6625,1
1764.4641,-237.3841,-1553.9873,1
1568.627,-220.6668,-1409.817,1
1485.8754,-218.6605,-1280.3774,1
1760.4268,-377.9359,-1636.4614,1
1904.36,-357.7576,-1770.8608,1
2000.9219,-331.4963,-1805.6215,1
1598.6198,-195.3515,-1380.1638,1
1479.2754,-214.4398,-1332.6064,1
